,iso_code,month_count,total_cases,population,cases_month,cases_person,cases_honderdduizend,continent,location
2848,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2849,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2850,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2851,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2852,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2853,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2854,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2855,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2856,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2857,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2858,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2859,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2860,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2861,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2862,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2863,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2864,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2865,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2866,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2867,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2868,LIE,30.0,20741.0,39355.0,691.3666666666667,0.01756744166349045,1756.744166349045,Europa,Liechtenstein
2869,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2870,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2871,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2872,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2873,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2874,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2875,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2876,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2877,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2878,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2879,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2880,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2881,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2882,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2883,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2884,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2885,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
2886,LKA,33.0,671354.0,21832150.0,20344.060606060608,0.0009318395396724834,93.18395396724834,Azie,Sri Lanka
